Var1	Var2	cor	p	padj
tdk	PLK3	0.8120976721487537	0.0013329891023323283	0.04355177319481567
E2348C_1389	PLK3	0.868215381794686	2.498731461626089e-4	0.02512243120640808
E2348C_1441	PLK3	0.8702012292398545	2.3241336072928168e-4	0.02457982346954433
ycjZ	PLK3	0.8237420635859694	9.884600508558012e-4	0.03918748034331484
ydfH	PLK3	0.8027816888430975	0.001669672100734553	0.04709519638337835
ydiJ	PLK3	-0.8625802222920418	3.0503139622425126e-4	0.026671802372163624
ydjF	PLK3	0.8942575777969868	8.697204281788717e-5	0.018162736925533295
yebN	PLK3	0.7978070621017835	0.0018742661027390947	0.049095403169133627
znuC	PLK3	0.9335303600181747	9.133488445283212e-6	0.009981253967134163
E2348C_2111	PLK3	0.8957073583020426	8.1375675013954e-5	0.017672192591430363
E2348C_2119	PLK3	0.9434244411657153	4.1495137683678535e-6	0.007682908509790179
napA	PLK3	0.8380971361505363	6.631124723790118e-4	0.034074920483085046
napF	PLK3	0.8426492968346089	5.796479541692209e-4	0.032502960308884506
E2348C_2486	PLK3	0.8100764491033579	0.0014011502935146467	0.04434466184899148
ypeC	PLK3	-0.8215692641427879	0.0010468358018956112	0.039862492237712543
yfeA	PLK3	0.8550865775385508	3.925649581941384e-4	0.028780322098335104
alaX	PLK3	0.7993440337504357	0.0018091124199038108	0.04847116982371289
cysA	PLK3	0.8832711824553414	1.3986913373059716e-4	0.020987820375255626
cysP	PLK3	0.8134823581236071	0.0012877861660568965	0.04309745663680143
hscA	PLK3	-0.8014053878279891	0.001724470867102188	0.04768821520114058
raiA	PLK3	-0.8047433871506336	0.001593885297666537	0.046289020929295266
E2348C_2912	PLK3	0.8695411100035202	2.3810802857596004e-4	0.024712141626477915
E2348C_2916	PLK3	0.821301211128032	0.0010542175568423605	0.03992848917382927
E2348C_2918	PLK3	0.7959068609227167	0.001957284717831494	0.04975372098857505
stpA	PLK3	0.8266250959692485	9.149156317369992e-4	0.037988846000714796
mprA	PLK3	0.8564891431344313	3.748573145777007e-4	0.02846016338173974
argQ	PLK3	0.8155918446351389	0.001221199135443943	0.042345356332009566
cysI	PLK3	0.871370595587019	2.2258679885168864e-4	0.024232391374954594
cysJ	PLK3	0.8777796876825023	1.7433526668088163e-4	0.022544835366181303
yqeG	PLK3	0.8187133902505283	0.0011275642204058424	0.041039975226807184
E2348C_3230	PLK3	0.8510722342426723	4.468588225128611e-4	0.02993238284823128
E2348C_3231	PLK3	0.8703537689730412	2.3111268433106635e-4	0.02454385777101038
E2348C_3233	PLK3	0.8286265904139248	8.663962869742552e-4	0.037181823752261346
E2348C_3239	PLK3	-0.865640552529666	2.7401511501695875e-4	0.02592429889412567
gspD	PLK3	0.8926396090786228	9.35693125488713e-5	0.01861683420920249
yghG	PLK3	0.8959973295019398	8.029106669201575e-5	0.017628966368114746
yghJ	PLK3	0.8100111784817625	0.0014033951494119017	0.04437338119285158
yicE	PLK3	0.8102453978310259	0.001395352445487833	0.04427849227814451
espF	PLK3	0.8456432061730852	5.293613490079176e-4	0.031569335111802835
cesD2	PLK3	0.8934858616219906	9.007156488627847e-5	0.018333953445420634
espB	PLK3	0.8319511287895712	7.902207852451453e-4	0.036036143524574196
espG	PLK3	0.8150690282520916	0.0012374492006058705	0.04256534454511192
E2348C_3971	PLK3	0.8630872036290129	2.9971299810456877e-4	0.026540954778177004
rhtB	PLK3	-0.8670396430152562	2.6068194363055647e-4	0.025471177900716076
yihG	PLK3	0.8326575153274767	7.747246340388958e-4	0.035894174925078126
sbp	PLK3	0.8525496603824436	4.262394922631223e-4	0.0295719493091826
glyY	PLK3	0.9178834835616417	2.55869465667876e-5	0.013522859763756067
E2348C_4527	PLK3	0.8373951197448636	6.767700390541557e-4	0.03421154465579909
yjiA	PLK3	0.8598817862227554	3.3458768140118354e-4	0.0273310392520983
yjiY	PLK3	0.8370050875633462	6.844515088821675e-4	0.03437648097167608
traT	PLK3	0.8737906818420953	2.032804692385055e-4	0.02369845411141694
ybjH	CCN1	0.8564816789874917	3.7494987623746384e-4	0.02846016338173974
pdxB	CCN1	-0.8423682045217947	5.845526721554375e-4	0.032612800804983744
yhbP	CCN1	0.7980877670565815	0.0018622346920502946	0.048945907266470405
yrbB	CCN1	0.7972107982901185	0.0019000203050791669	0.04927972407004862
mioC	CCN1	0.809104279709543	0.0014348730798773672	0.04469661077507418
can	RPL7P9	0.8408070737052339	6.123806801292991e-4	0.03315191239070931
panB	RPL7P9	-0.8263311283126016	9.22214836553456e-4	0.03813055711491018
tgt	RPL7P9	0.808846627655559	0.001443914192610553	0.04478668758685643
yneM	RPL7P9	0.8453391281356591	5.343084118611223e-4	0.03163102485549694
ftnB	RPL7P9	0.813409625809483	0.0012901307449687488	0.04309745663680143
E2348C_2264	RPL7P9	0.8066020051872836	0.0015245432679983563	0.04562552820744346
bcp	RPL7P9	0.8035404833266467	0.0016400368217068808	0.0467529958992513
mioC	RPL7P9	0.8269073175549708	9.07950111087855e-4	0.03788699704744271
E2348_P2_06	RPL7P9	0.8332351558865585	7.622282812680811e-4	0.035748322242476586
nhaA	ENSG00000283999	-0.8427375507870196	5.781146276041327e-4	0.03245372860449216
guaC	ENSG00000283999	-0.9266342620636457	1.4786277689634739e-5	0.01152356426190251
aceF	ENSG00000283999	0.8024379842606035	0.001683230092122788	0.0472618857772403
E2348C_0153	ENSG00000283999	-0.8851849264303627	1.292036281994427e-4	0.020564552962613163
dxr	ENSG00000283999	0.822822854491359	0.0010128411770661872	0.03944775997571451
E2348C_0246	ENSG00000283999	0.8943074073899919	8.677482115946488e-5	0.018162736925533295
ecpC	ENSG00000283999	0.9090103922007766	4.209052256395525e-5	0.015402552182270123
ecpB	ENSG00000283999	0.8617295206449316	3.141203400990079e-4	0.02676415754024442
ecpR	ENSG00000283999	0.9012817834972282	6.243226118032531e-5	0.016535173625900748
yahA	ENSG00000283999	-0.9015622718907269	6.15802395799792e-5	0.016517666263743895
iraP	ENSG00000283999	0.8197790077194975	0.001096900616440166	0.04061266031899966
maa	ENSG00000283999	-0.9102507280358881	3.938307847876988e-5	0.015135165421147437
hha	ENSG00000283999	-0.8112087722661366	0.0013626435639076488	0.04386046610371967
ompT	ENSG00000283999	-0.845602449120016	5.300223582186001e-4	0.031582937836486205
fepA	ENSG00000283999	0.8362518969696602	6.994759929301673e-4	0.034716976726967656
entF	ENSG00000283999	0.7970728640306035	0.0019060164513631124	0.0493360396837059
entC	ENSG00000283999	0.849065726598079	4.7609292782963784e-4	0.030487712804524305
cspE	ENSG00000283999	0.8171073167756778	0.0011750222177161083	0.041665916677750416
glnV	ENSG00000283999	0.8157945745159119	0.0012149423139336682	0.04226687989799807
glnU	ENSG00000283999	-0.8655058327445001	2.7532648382740723e-4	0.025959627417040342
gpmA	ENSG00000283999	0.8320389108028174	7.882821685680272e-4	0.03599982392069761
E2348C_0684	ENSG00000283999	-0.7994965307807224	0.0018027438698148452	0.04841256652696926
E2348C_0686	ENSG00000283999	-0.9044156239332077	5.3421019635519104e-5	0.01617144950321999
E2348C_0718	ENSG00000283999	-0.9199740881234485	2.2572531939763755e-5	0.01329785922116917
E2348C_0722	ENSG00000283999	-0.8050755036711749	0.0015813204229472274	0.046191931637151476
gipA	ENSG00000283999	0.8225914301505772	0.0010190519040600378	0.039468287056381716
yliE	ENSG00000283999	-0.8526870450801809	4.2436036337204077e-4	0.029503271400482332
yliF	ENSG00000283999	-0.8706621003416566	2.285009430429792e-4	0.024385901571941333
cydC	ENSG00000283999	0.8070800224681864	0.001507089685751908	0.04547554796924356
rarA	ENSG00000283999	0.8533681511971715	4.151391135552549e-4	0.029344418725472984
hyaA	ENSG00000283999	0.8519762275321597	4.341527273008402e-4	0.02964569158207059
cspH	ENSG00000283999	-0.8021282077007561	0.0016955219282921558	0.047384114793979165
E2348C_1012	ENSG00000283999	-0.8005334567420642	0.0017598942723095906	0.04805977947703007
cbpM	ENSG00000283999	0.8692736166085523	2.4044635399342418e-4	0.024792377065110643
csgG	ENSG00000283999	0.8077806930085014	0.0014817842327016688	0.04523751987580399
chaB	ENSG00000283999	0.8121846577220854	0.0013301140718596004	0.043547953441693245
chaC	ENSG00000283999	0.9184276448686047	2.477350060699739e-5	0.013490084531463428
ychN	ENSG00000283999	-0.8482726715998257	4.8804806976052975e-4	0.030728474644468422
tdk	ENSG00000283999	-0.8728314867034839	2.1076926352819831e-4	0.023982055148157128
tonB	ENSG00000283999	0.8595576749864932	3.382823200071193e-4	0.027479088805235544
E2348C_1389	ENSG00000283999	-0.804040324525924	0.0016207367503507037	0.04652907371882547
E2348C_1399	ENSG00000283999	-0.7993235784229921	0.0018099679806166558	0.04848544889387433
E2348C_1441	ENSG00000283999	-0.8390271939764136	6.453480666440101e-4	0.0336955420157897
pptA	ENSG00000283999	0.8034116561302487	0.0016450396028838904	0.04682286680571413
yddB	ENSG00000283999	0.8537867989800048	4.095489394899822e-4	0.029194024976210462
ydfH	ENSG00000283999	-0.8141996186151798	0.0012648398498715562	0.04283718714742432
tppB	ENSG00000283999	0.8442483737444644	5.523495543669808e-4	0.031987213040612854
valV	ENSG00000283999	0.824507139832727	9.685144661548313e-4	0.03889767729396497
ydiJ	ENSG00000283999	0.8970610995685062	7.640887333707649e-5	0.01737711198148596
E2348C_1829	ENSG00000283999	-0.8384735651509809	6.558775524810218e-4	0.03388976854752517
E2348C_1839	ENSG00000283999	0.8567038504382747	3.722023609374595e-4	0.02842772095824388
gdhA	ENSG00000283999	0.8643173364871571	2.871084417707036e-4	0.026179465823381178
ydjF	ENSG00000283999	-0.831497261652583	8.003030375518249e-4	0.03616773095515639
yebN	ENSG00000283999	-0.8483207058526765	4.873174042221403e-4	0.030719112651813856
rrmA	ENSG00000283999	-0.8065865613520748	0.001525109736150694	0.04562552820744346
cspC	ENSG00000283999	0.8020321149643196	0.001699348808939139	0.04743276784839041
ptrB	ENSG00000283999	0.9011349626822321	6.288192511076178e-5	0.016572745039385817
cutC	ENSG00000283999	-0.8590066022712953	3.4463694992773223e-4	0.027611518723457937
shiA	ENSG00000283999	0.8158826449505531	0.001212231909590117	0.04222322659454876
E2348C_2111	ENSG00000283999	-0.840230314030199	6.229172134398663e-4	0.03336810887827516
E2348C_2119	ENSG00000283999	-0.8972838663845344	7.561488043450162e-5	0.017330224134533292
galE	ENSG00000283999	0.8372076226164031	6.804543187736786e-4	0.034270153872783454
dld	ENSG00000283999	0.8579182673151207	3.574595323290347e-4	0.028110494200463826
yejO	ENSG00000283999	0.8220259897874926	0.0010343501417373845	0.039648442343127456
glpQ	ENSG00000283999	0.8501251233999857	4.6047875769180454e-4	0.030260061601962804
E2348C_2486	ENSG00000283999	-0.868808038764641	2.4455893034269023e-4	0.024915306705530316
ypeC	ENSG00000283999	0.8171236032428724	0.001174533379056263	0.041660507765755965
mntH	ENSG00000283999	0.8333780539754169	7.591610882474754e-4	0.035748322242476586
cysK	ENSG00000283999	-0.828194798979319	8.766914096410201e-4	0.03737654412725106
cysA	ENSG00000283999	-0.8797363350542132	1.6137076613387602e-4	0.02197276743829101
cysW	ENSG00000283999	-0.8341922544620298	7.418665492694657e-4	0.035487953729442454
cysP	ENSG00000283999	-0.8716825022809492	2.2002134703922785e-4	0.024173821559307578
nudK	ENSG00000283999	0.8257812753051104	9.359882372823628e-4	0.03834524575532169
E2348C_2741	ENSG00000283999	0.801082665614393	0.0017375175716466934	0.04782097481537551
raiA	ENSG00000283999	0.8666828900109455	2.640326421934376e-4	0.025612657587273706
E2348C_2912	ENSG00000283999	-0.8736047200909333	2.0471585197603883e-4	0.023733484224964168
E2348C_2914	ENSG00000283999	-0.8310032458031277	8.113898370049891e-4	0.03636844797147458
E2348C_2916	ENSG00000283999	-0.8112514751735102	0.0013612074683729645	0.04384679032192038
E2348C_2918	ENSG00000283999	-0.8133609637402612	0.001291701234255312	0.04309890385887159
stpA	ENSG00000283999	-0.8660960085970578	2.6961768428208536e-4	0.02582086537291096
nrdH	ENSG00000283999	0.8215025364871191	0.0010486696395079292	0.03988234492049627
nrdI	ENSG00000283999	0.8665200311938275	2.655733590245953e-4	0.025639120092110668
nrdE	ENSG00000283999	0.8619095316382617	3.121797360028472e-4	0.026741516101128706
nrdF	ENSG00000283999	0.8425082795207642	5.821045314541229e-4	0.032554934160263754
mprA	ENSG00000283999	-0.8390500343496249	6.449164939223613e-4	0.03369068134782726
argQ	ENSG00000283999	-0.7989955536441743	0.001823730279425564	0.04858168408958941
hypF	ENSG00000283999	0.8979425871016334	7.330485985939018e-5	0.017290103462222012
hycE	ENSG00000283999	0.8243675822963622	9.721293821655454e-4	0.03893289515704464
hycC	ENSG00000283999	0.8055571227896529	0.001563234663965606	0.045991222928859446
hycA	ENSG00000283999	0.8246075399083412	9.659202535946464e-4	0.03886559077216635
cysD	ENSG00000283999	-0.8206034174303302	0.001073621912746155	0.04027713368555759
cysH	ENSG00000283999	-0.8568437812155789	3.704799384160953e-4	0.028378953969850417
cysI	ENSG00000283999	-0.9288760830771008	1.270981317516127e-5	0.011097153429772534
cysJ	ENSG00000283999	-0.9176453602729223	2.594945999662725e-5	0.01354332244285043
ygcF	ENSG00000283999	-0.7981172513390122	0.0018609743958567732	0.0489259232553701
ygdH	ENSG00000283999	0.8289684066004116	8.583128367966977e-4	0.03705729700216817
yqeG	ENSG00000283999	-0.9292045728588594	1.2425996258141216e-5	0.010977742717924602
yqfA	ENSG00000283999	0.8978346708567855	7.367945914259429e-5	0.01731009329404682
E2348C_3230	ENSG00000283999	-0.8723337136441279	2.1473947452442586e-4	0.024111087057221713
E2348C_3231	ENSG00000283999	-0.8540836763096987	4.0562033421285686e-4	0.029080591961095876
gspD	ENSG00000283999	-0.855242202437641	3.905687268250894e-4	0.028745219003892812
gspC	ENSG00000283999	-0.8585647291996928	3.497991189252012e-4	0.02779460236981869
yghG	ENSG00000283999	-0.8197284365820184	0.001098341135487421	0.04063556531624417
pppA	ENSG00000283999	-0.8122286587594056	0.0013286615751550413	0.043541079709256615
yghJ	ENSG00000283999	-0.8527880919227038	4.229823706864692e-4	0.029489280989132637
yqhA	ENSG00000283999	-0.8575595772658418	3.617658307071635e-4	0.028214704966831622
ygiW	ENSG00000283999	-0.8015408943255177	0.0017190151853610969	0.04762997572978897
alx	ENSG00000283999	-0.8161869264585254	0.0012029033180248649	0.042069698441344325
yhaO	ENSG00000283999	0.8413730534219575	6.021757991267312e-4	0.03297511583972798
secG	ENSG00000283999	-0.8339699840331468	7.465572742255208e-4	0.035540829168588764
gltB	ENSG00000283999	0.8067021757966416	0.0015208730067607463	0.04561811533170071
yhdN	ENSG00000283999	0.8437309297019794	5.610715002104454e-4	0.032131646057604255
livM	ENSG00000283999	0.8045154050836005	0.0016025547261867517	0.04637391768269418
zntA	ENSG00000283999	0.8160638191453164	0.0012066708334037984	0.04213235846074651
chuU	ENSG00000283999	0.8378614447959921	6.676737779239976e-4	0.03412396396996391
hdeB	ENSG00000283999	0.8276207406043622	8.905245454022715e-4	0.03762784383817613
hdeA	ENSG00000283999	0.8337909343863504	7.503525315365683e-4	0.03559832793451174
hdeD	ENSG00000283999	0.8080307992511234	0.0014728308732567406	0.045061312869838575
rfaI	ENSG00000283999	0.8097420358428957	0.001412680995884987	0.04447390842986109
yicR	ENSG00000283999	-0.9174617332352254	2.6231763377339897e-5	0.013593294332959706
yicE	ENSG00000283999	-0.8904013926391713	1.0333530000055329e-4	0.019289724638108376
cesD2	ENSG00000283999	-0.801382679470589	0.0017253864345666788	0.047691139492291174
E2348C_3959	ENSG00000283999	-0.8193107073503316	0.0011102959734382973	0.04083416944305545
espG	ENSG00000283999	-0.8362194612659222	7.001286946497338e-4	0.034716976726967656
E2348C_3971	ENSG00000283999	-0.8808214344112338	1.5451340434138218e-4	0.021650840596409347
ibpB	ENSG00000283999	-0.7990335220645043	0.0018221332225265546	0.04858168408958941
yieF	ENSG00000283999	0.8018670191485846	0.0017059391891522762	0.04751456743923184
cyaY	ENSG00000283999	-0.8112925040708734	0.0013598287658595344	0.04384075021142864
rhtB	ENSG00000283999	0.8977071721997155	7.41239669773543e-5	0.01731914028422524
yihG	ENSG00000283999	-0.9237364250367436	1.7857447950498535e-5	0.01214697028236536
sbp	ENSG00000283999	-0.8541467923511655	4.0478890165479e-4	0.02905289083888917
fdhF	ENSG00000283999	0.8218341196780151	0.0010395812944364916	0.039731884296237426
sugE	ENSG00000283999	-0.8045044625783181	0.0016029717426808432	0.04637581976557756
glyX	ENSG00000283999	-0.8316978333141306	7.958353349821331e-4	0.03613950798572303
glyY	ENSG00000283999	-0.9674974290963145	2.704993895668137e-7	0.004084632631446541
hflK	ENSG00000283999	0.8084158600190801	0.0014591276774418428	0.04494615215069378
yjgF	ENSG00000283999	-0.8355423980430619	7.138611086472548e-4	0.03502345952822745
yjiY	ENSG00000283999	-0.7963735974494975	0.0019366375603817945	0.04959193854346678
fhuF	ENSG00000283999	0.802420837696243	0.001683908670378586	0.0472618857772403
yjjZ	ENSG00000283999	0.8167131943351141	0.001186899647530974	0.041874028567907645
E2348C_4690	ENSG00000283999	0.8316884264564701	7.96044439491465e-4	0.03613950798572303
traT	ENSG00000283999	-0.8957681137147154	8.114747942386745e-5	0.017661169271751723
E2348_P1_077	ENSG00000283999	-0.8443404632936726	5.508083908445096e-4	0.031987213040612854
guaC	CYMP	-0.8645926384985104	2.843449862749936e-4	0.026141354363186802
E2348C_0153	CYMP	-0.8208730580670035	0.0010660913576003982	0.0401388571337315
dxr	CYMP	0.9165715682293618	2.763477292919414e-5	0.013829204067788571
E2348C_0246	CYMP	0.8612285409113805	3.1957060629046567e-4	0.026904454438354732
ecpC	CYMP	0.8913171588663972	9.9247568594156e-5	0.019062733159829214
ecpB	CYMP	0.821190061562362	0.0010572901787537646	0.039983940111062134
ecpR	CYMP	0.8003812359826125	0.0017661351961325842	0.0481072538649796
yahA	CYMP	-0.8921330371505982	9.571346117029617e-5	0.018729104709185755
ompT	CYMP	-0.8141972600124802	0.0012649147861225735	0.04283718714742432
fepG	CYMP	0.8107822473058423	0.0013770515681337716	0.04405827285483264
E2348C_0686	CYMP	-0.8993507808054129	6.855230081198272e-5	0.01693042326612275
yliE	CYMP	-0.7965188463412028	0.0019302462921662294	0.04953502519951946
rarA	CYMP	0.8922196088968577	9.534433074061803e-5	0.018707342095185476
cspH	CYMP	-0.8298436604720019	8.378797459671112e-4	0.03674488462685493
E2348C_1041	CYMP	-0.7997617705370615	0.001791707920167006	0.048307287835979165
E2348C_1081	CYMP	-0.8947958296886566	8.486018837444705e-5	0.017959463094654602
E2348C_1441	CYMP	-0.8678330289985807	2.5334909585752834e-4	0.02525085451189356
E2348C_1442	CYMP	-0.8029032753230609	0.0016648960335202845	0.04704584659278549
pptA	CYMP	0.8733498859843883	2.066956749997663e-4	0.023811877294885157
ydfH	CYMP	-0.838824842983166	6.491812959165765e-4	0.03372111515823168
ydiZ	CYMP	0.8564299835249146	3.7559143100248255e-4	0.028467029631662467
gdhA	CYMP	0.7967378009837762	0.0019206423449849791	0.04944491968067927
pncA	CYMP	0.7961309593464181	0.001947350290816154	0.04966515135959316
ptrB	CYMP	0.8114990684807181	0.001352903838061303	0.043753580875926956
E2348C_2111	CYMP	-0.8138545062305056	0.0012758409402222858	0.04300309409480564
E2348C_2119	CYMP	-0.8315396254960362	7.993577790368708e-4	0.03616773095515639
dld	CYMP	0.7997764676521351	0.0017910979282294362	0.048307287835979165
yohJ	CYMP	0.813724935877521	0.0012799901811372143	0.043034267949856854
yfdZ	CYMP	-0.8094283804825577	0.0014235620910382331	0.04458145587378738
ypeC	CYMP	0.9027456982288563	5.808542159887236e-5	0.016362882454672528
yfeA	CYMP	-0.8677734805266017	2.538938227347357e-4	0.025259600590612843
cysA	CYMP	-0.8482264719683887	4.887516299690816e-4	0.030728474644468422
E2348C_2741	CYMP	0.7972492704279954	0.0018983504603455653	0.04925780653127805
